chr,start,end,arm,gc,map,filtered.bases
chr1,31700001,31800000,1p,0.44274,0.991111186022752,0
chr1,31800001,31900000,1p,0.46775,0.992793701563266,0
chr1,31900001,32000000,1p,0.4461,0.971584122284087,0
chr1,32000001,32100000,1p,0.48369,0.988803137582373,0
chr1,32100001,32200000,1p,0.53981,0.997685589920787,0
chr1,32200001,32300000,1p,0.52701,0.995893901178581,0
chr1,32300001,32400000,1p,0.4305,0.978075020896272,0
chr1,32400001,32500000,1p,0.46227,0.982437788826658,0
chr1,32500001,32600000,1p,0.46252,0.977003781272249,0
chr1,32600001,32700000,1p,0.48033,0.988426772083249,0
chr1,32700001,32800000,1p,0.48847,0.984139404353003,0
chr1,32800001,32900000,1p,0.4934,0.978161724301382,80
chr1,32900001,33000000,1p,0.45256,0.958046698179635,0
chr1,33000001,33100000,1p,0.43866,0.986215351197198,0
chr1,33100001,33200000,1p,0.47455,0.973900547181904,0
chr1,33200001,33300000,1p,0.4851,0.977244375510724,0
chr1,33300001,33400000,1p,0.48594,0.985521551357644,0
chr1,33400001,33500000,1p,0.46457,0.966644662903345,0
chr1,33500001,33600000,1p,0.46784,0.961738073743411,0
chr1,33600001,33700000,1p,0.46389,0.97541530905031,0
chr1,33700001,33800000,1p,0.50299,0.969800221980592,0
chr1,33800001,33900000,1p,0.44394,0.989654377745154,0
chr1,33900001,34000000,1p,0.44918,0.984734519874168,0
chr1,34000001,34100000,1p,0.4485,0.996850821409672,0
chr1,34100001,34200000,1p,0.44584,0.951260261569725,0
chr1,34200001,34300000,1p,0.45137,0.952517023797686,0
chr1,34300001,34400000,1p,0.45271,0.9733447434334,0
chr1,34400001,34500000,1p,0.4641,0.9977327030696,0
chr1,34500001,34600000,1p,0.44188,0.921970384301222,0
chr1,34600001,34700000,1p,0.46903,0.997660391010708,0
chr1,34700001,34800000,1p,0.41729,0.937000450994914,0
chr1,34800001,34900000,1p,0.43619,0.996258954659959,0
chr1,34900001,35000000,1p,0.43323,0.99556608431398,0
chr1,35000001,35100000,1p,0.43453,0.918014853595394,0
chr1,35100001,35200000,1p,0.45249,0.987670958104413,0
chr1,35200001,35300000,1p,0.4807,0.99310043286799,0
chr1,35300001,35400000,1p,0.48886,0.99522885705878,0
chr1,35400001,35500000,1p,0.40806,0.945894949353301,0
chr1,35500001,35600000,1p,0.42361,0.944796705180456,0
chr1,35600001,35700000,1p,0.43328,0.967192034624977,0
chr1,35700001,35800000,1p,0.40684,0.981156295035532,0
chr1,35800001,35900000,1p,0.3853,0.985432191162627,0
chr1,35900001,36000000,1p,0.4173,0.987781174499299,0
chr1,36000001,36100000,1p,0.46061,0.995138521806468,0
chr1,36100001,36200000,1p,0.46289,0.989551337388282,0
chr1,36200001,36300000,1p,0.42744,0.983840761416046,0
chr1,36300001,36400000,1p,0.43963,0.988163068183153,0
chr1,36400001,36500000,1p,0.38261,0.984085742395873,0
chr1,36500001,36600000,1p,0.48196,0.98860461449102,0
chr1,36600001,36700000,1p,0.49957,0.981623668762017,0
chr1,36700001,36800000,1p,0.46285,0.977428540122837,0
chr1,36800001,36900000,1p,0.50111,0.988533118984733,0
chr1,36900001,37000000,1p,0.48588,0.98148760760539,0
chr1,37000001,37100000,1p,0.48554,0.990766319215204,0
chr1,37100001,37200000,1p,0.48096,0.990579962993532,0
chr1,37200001,37300000,1p,0.49246,0.988592037895303,0
chr1,37300001,37400000,1p,0.48019,0.999688903087731,63
chr1,37400001,37500000,1p,0.5081,0.994990860182618,0
chr1,37500001,37600000,1p,0.49416,0.980473355303242,0
chr1,37600001,37700000,1p,0.41556,0.941991411408184,0
chr1,37700001,37800000,1p,0.49167,0.997646035279445,0
chr1,37800001,37900000,1p,0.47214,0.965258809195941,0
chr1,37900001,38000000,1p,0.48137,0.98341343952997,0
chr1,38000001,38100000,1p,0.46346,0.990493149556922,0
chr1,38100001,38200000,1p,0.50227,0.994652813090072,0
chr1,38200001,38300000,1p,0.47047,0.97881781944129,0
chr1,38300001,38400000,1p,0.45379,0.961692940977417,0
chr1,38400001,38500000,1p,0.48708,0.968194660996351,0
chr1,38500001,38600000,1p,0.51063,0.997420417117716,0
chr1,38600001,38700000,1p,0.46999,0.993834031397814,0
chr1,38700001,38800000,1p,0.45359,0.995335341317715,0
chr1,38800001,38900000,1p,0.41684,0.966705925895926,0
chr1,38900001,39000000,1p,0.4366,0.988697066217851,0
chr1,39000001,39100000,1p,0.45369,0.980676232959037,0
chr1,39100001,39200000,1p,0.44043,0.975052542169951,0
chr1,39200001,39300000,1p,0.4599,0.970059919321723,0
chr1,39300001,39400000,1p,0.43266,0.972793720790199,48
chr1,39400001,39500000,1p,0.45647,0.978127897773595,0
chr1,39500001,39600000,1p,0.46268,0.981898265463278,0
chr1,39600001,39700000,1p,0.42789,0.977877397799857,0
chr1,39700001,39800000,1p,0.41028,0.981082829388804,0
chr1,39800001,39900000,1p,0.42101,0.98213834666068,0
chr1,39900001,40000000,1p,0.47542,0.911676771042906,0
chr1,40000001,40100000,1p,0.47834,0.977931935518237,0
chr1,40100001,40200000,1p,0.48018,0.989601404760994,0
chr1,40200001,40300000,1p,0.49782,0.906709711068635,0
chr1,40300001,40400000,1p,0.4542,0.971509552750986,0
chr1,40400001,40500000,1p,0.46333,0.961579355402197,0
chr1,40500001,40600000,1p,0.42769,0.987866155012332,0
chr1,40600001,40700000,1p,0.40252,0.9832194429469,0
chr1,40700001,40800000,1p,0.44834,0.985057909251496,0
chr1,40800001,40900000,1p,0.42395,0.938582464916315,0
chr1,40900001,41000000,1p,0.41863,0.971354852483144,0
chr1,41000001,41100000,1p,0.43371,0.960992847284859,0
chr1,41100001,41200000,1p,0.4602,0.990454663862856,0
chr1,41200001,41300000,1p,0.50286,0.991156293155695,0
chr1,41300001,41400000,1p,0.48266,0.992609470890328,0
chr1,41400001,41500000,1p,0.46684,0.987725760564465,0
chr1,41500001,41600000,1p,0.39875,0.942709933729908,0
chr1,41600001,41700000,1p,0.38213,0.9312552597121,0
chr1,41700001,41800000,1p,0.45542,0.992111192032609,0
chr1,41800001,41900000,1p,0.52678,0.997147709030587,0
chr1,41900001,42000000,1p,0.53515,0.996038780075874,0
chr1,42000001,42100000,1p,0.47836,0.971497415239023,0
chr1,42100001,42200000,1p,0.49615,0.998558594784997,0
chr1,42200001,42300000,1p,0.46924,0.993881969755658,0
chr1,42300001,42400000,1p,0.44006,0.98937320307556,0
chr1,42400001,42500000,1p,0.40991,0.946217243379479,0
chr1,42500001,42600000,1p,0.40278,0.951458745080716,0
chr1,42600001,42700000,1p,0.43364,0.974353062293469,0
chr1,42700001,42800000,1p,0.38076,0.963121726964093,173
chr1,42800001,42900000,1p,0.43319,0.993848943909407,0
chr1,42900001,43000000,1p,0.40055,0.972682704905985,0
chr1,43000001,43100000,1p,0.39541,0.984819836831752,401
chr1,43100001,43200000,1p,0.42444,0.982994456773489,0
chr1,43200001,43300000,1p,0.46783,0.975790562591887,180
chr1,43300001,43400000,1p,0.44255,0.99176722499671,0
chr1,43400001,43500000,1p,0.49018,0.988888124335208,0
chr1,43500001,43600000,1p,0.44566,0.909172147621375,0
chr1,43600001,43700000,1p,0.43447,0.978136839275939,0
chr1,43700001,43800000,1p,0.49235,0.987080985845065,0
chr1,43800001,43900000,1p,0.48467,0.987907008131157,0
chr1,43900001,44000000,1p,0.47065,0.978020789108414,0
chr1,44000001,44100000,1p,0.54773,0.995917901328033,0
chr1,44100001,44200000,1p,0.46159,0.98459598035071,0
chr1,44200001,44300000,1p,0.41466,0.994098206343179,0
chr1,44300001,44400000,1p,0.47612,0.991951369884131,0
chr1,44400001,44500000,1p,0.54829,0.994883979344568,0
chr1,44500001,44600000,1p,0.4437,0.989955338654186,0
chr1,44600001,44700000,1p,0.43344,0.983295920453842,0
chr1,44700001,44800000,1p,0.48459,0.998657051427546,0
chr1,44800001,44900000,1p,0.44528,0.991715674855066,0
chr1,44900001,45000000,1p,0.43787,0.991194058664202,0
chr1,45000001,45100000,1p,0.49628,0.989366810855802,0
chr1,45100001,45200000,1p,0.49053,0.985864957589248,0
chr1,45200001,45300000,1p,0.51174,0.977699502820336,0
chr1,45300001,45400000,1p,0.44184,0.974634980037461,0
chr1,45400001,45500000,1p,0.44111,0.973531952974673,0
chr1,45500001,45600000,1p,0.41357,0.938353775957723,0
chr1,45600001,45700000,1p,0.39801,0.899890741776351,0
chr1,45700001,45800000,1p,0.44734,0.934314847788866,0
chr1,45800001,45900000,1p,0.43189,0.982837112056133,0
chr1,45900001,46000000,1p,0.44361,0.968281402054601,0
chr1,46000001,46100000,1p,0.45869,0.973897831768997,0
chr1,46100001,46200000,1p,0.41593,0.964109592018078,0
chr1,46200001,46300000,1p,0.43357,0.968402486291742,0
chr1,46300001,46400000,1p,0.39259,0.977102671197189,0
chr1,46400001,46500000,1p,0.42492,0.941246254433651,0
chr1,46500001,46600000,1p,0.41041,0.989625549899393,0
chr1,46600001,46700000,1p,0.47893,0.985244998201816,0
