chrom	seg	num.mark	nhet	cnlr.median	mafR	segclust	cnlr.median.clust	mafR.clust	start	end	cf.em	tcn.em	lcn.em
2	19	3590	244	0.0682932626276964	-0.040676773981057	11	0.0725009599606953	-0.0308945274678867	144926800	145990769	1	2	1
2	20	323745	35652	0.0110812215839486	-0.0391673706300136	7	0.0105797550036188	-0.038508076712839	145991100	242193400	1	2	1
3	21	27208	4659	0.0423598914574984	-0.0416174184965871	7	0.0105797550036188	-0.038508076712839	60500	8066727	1	2	1
3	22	70159	7788	0.00881740748527685	-0.0382975700862084	7	0.0105797550036188	-0.038508076712839	8066942	28741086	1	2	1
3	23	8513	1234	0.0466437161878822	-0.0377041886364858	11	0.0725009599606953	-0.0308945274678867	28741292	31229400	1	2	1
3	24	149075	14867	0.00955038944208613	-0.0390582705948229	7	0.0105797550036188	-0.038508076712839	31229700	75380293	1	2	1
3	25	662	2	-0.154548051948161	0.423967577133042	2	-0.130727990604445	NA	75380400	75698600	0.345640270576386	1	0
3	26	330592	36283	0.00807975507303908	-0.0382727686924736	7	0.0105797550036188	-0.038508076712839	75699000	176889083	1	2	1
3	27	3100	493	0.0711108109753012	-0.0434869319340434	11	0.0725009599606953	-0.0308945274678867	176889360	177801769	1	2	1
3	28	31411	3062	0.00184381169091973	-0.0379761543298837	7	0.0105797550036188	-0.038508076712839	177801981	187077900	1	2	1
3	29	35868	4794	0.0242460952585769	-0.0380587553541171	7	0.0105797550036188	-0.038508076712839	187078292	197897200	1	2	1
4	30	341	11	0.202888903795645	-0.0204693467467009	15	0.233647171821311	NA	12456	130400	0.345640270576386	3	NA
4	31	27768	3559	0.00110175144489693	-0.0349007191610196	7	0.0105797550036188	-0.038508076712839	130500	8519840	1	2	1
4	32	2730	207	-0.0668824573096224	-0.0342065773525083	4	-0.049071228817317	-0.0357278952422067	8519966	9819235	1	2	1
4	33	9321	1330	0.0346759388254167	-0.0391444932288789	7	0.0105797550036188	-0.038508076712839	9819572	12551955	1	2	1
4	34	87299	10542	0.00683363220846607	-0.0392269481463851	7	0.0105797550036188	-0.038508076712839	12552200	38263759	1	2	1
4	35	3402	509	0.0390512071146425	-0.0372610775542795	7	0.0105797550036188	-0.038508076712839	38264311	39263482	1	2	1
4	36	89954	11336	-0.00836123165644321	-0.0386539184012222	7	0.0105797550036188	-0.038508076712839	39263900	69586150	1	2	1
4	37	401936	47413	0.00744371617561933	-0.0381553817261301	7	0.0105797550036188	-0.038508076712839	69586282	189318350	1	2	1
4	38	3788	718	0.0676161228039266	-0.0339939425585334	11	0.0725009599606953	-0.0308945274678867	189318700	190476200	1	2	1
4	39	1498	113	-0.00623693277167352	-0.0198765565336863	7	0.0105797550036188	-0.038508076712839	190476300	191034100	1	2	1
5	40	328	33	0.217802819527039	-0.0186268715110252	14	0.233647171821311	-0.0395656043332516	13206	120224	0.167212644130777	4	2
5	41	46531	6149	0.00863906713152003	-0.0352003887000783	7	0.0105797550036188	-0.038508076712839	120700	13998481	1	2	1
5	42	14	2	0.187241523473271	0.082749901260601	15	0.233647171821311	NA	13998712	14002467	0.345640270576386	3	NA
5	43	80743	9483	0.000547679651708281	-0.0368747111342897	7	0.0105797550036188	-0.038508076712839	14002900	38403400	1	2	1
5	44	151070	17599	0.0140405547913137	-0.0390131165117262	7	0.0105797550036188	-0.038508076712839	38403690	88096100	1	2	1
5	45	3861	205	0.0659796019163935	-0.0457656153052829	12	0.0725009599606953	-0.0510808513010822	88096600	89252346	1	2	1
5	46	306529	33506	0.0111129449091472	-0.038542030253717	7	0.0105797550036188	-0.038508076712839	89252600	180900900	1	2	1
6	47	51600	6726	0.0272766651380374	-0.0102757898807359	8	0.0105797550036188	-0.00864511241949079	148100	15338500	1	2	1
6	48	38899	4908	-0.0474770178077713	-0.0305509973173646	3	-0.049071228817317	-0.0300091569403838	15338909	26983900	1	2	1
6	49	62927	8266	0.0778962735388463	-0.0304320587528004	11	0.0725009599606953	-0.0308945274678867	26984200	45630813	1	2	1
6	50	38598	4686	0.0101743987816437	-0.0386324399210634	7	0.0105797550036188	-0.038508076712839	45631030	57063800	1	2	1
6	51	5387	423	-0.0449286766616395	-0.0196207865163869	3	-0.049071228817317	-0.0300091569403838	57063946	62185715	1	2	1
6	52	17351	2636	0.00823738068090308	-0.0393234356014159	7	0.0105797550036188	-0.038508076712839	62185986	67342840	1	2	1
6	53	139396	16058	-0.062644833215214	-0.0308928391619888	3	-0.049071228817317	-0.0300091569403838	67343000	108863500	1	2	1
6	54	206739	24532	-0.0474946080883302	-0.0291755721393892	3	-0.049071228817317	-0.0300091569403838	108863800	170201385	1	2	1
6	55	1876	182	-0.068651444368594	-0.0339031522258078	3	-0.049071228817317	-0.0300091569403838	170201598	170832109	1	2	1
6	56	318	53	0.00478748170207276	-0.0198026936916921	8	0.0105797550036188	-0.00864511241949079	170832201	171049499	1	2	1
7	57	9733	1839	-0.0134990258870126	-0.0376493608257366	4	-0.049071228817317	-0.0357278952422067	24400	3030300	1	2	1
7	58	3803	711	0.0386936720490873	-0.0518802921953843	9	0.0105797550036188	-0.0518802921953843	3030475	4131578	1	2	1
7	59	9352	1289	-0.0207728561180969	-0.0359378224225657	4	-0.049071228817317	-0.0357278952422067	4131685	7111500	1	2	1
7	60	79600	10434	0.0196763190709993	-0.0375635146608317	7	0.0105797550036188	-0.038508076712839	7111955	30513600	1	2	1
7	61	82047	10624	0.00614717034109201	-0.0387929857922399	7	0.0105797550036188	-0.038508076712839	30513800	55091451	1	2	1
7	62	50303	5478	-0.0228692621947495	-0.0407034739828625	4	-0.049071228817317	-0.0357278952422067	55091600	76806048	1	2	1
7	63	69442	7435	0.0132744179377727	-0.0380385427435741	7	0.0105797550036188	-0.038508076712839	76806484	97355200	1	2	1
7	64	18024	1104	-0.025028697296628	-0.0390537815512884	4	-0.049071228817317	-0.0357278952422067	97355430	103160158	1	2	1
7	65	130766	12109	0.00868392169932406	-0.0385061605035387	7	0.0105797550036188	-0.038508076712839	103160342	142046303	1	2	1
7	66	1054	34	-0.0861752548532159	-0.000734157007611649	5	-0.049071228817317	-0.019198138928271	142046575	142492216	1	2	1
7	67	52619	6615	0.00923885979520912	-0.0374265675814336	7	0.0105797550036188	-0.038508076712839	142492500	159127300	1	2	1
8	68	153	0	0.0267680488267317	0	10	0.0105797550036188	NA	144500	206655	0.345640270576386	2	NA
8	69	75110	11183	-0.0169410167285627	-0.0364585713490352	4	-0.049071228817317	-0.0357278952422067	206993	23826700	1	2	1
8	70	266984	27658	0.00356433182565539	-0.0384347111152996	7	0.0105797550036188	-0.038508076712839	23827096	106126565	1	2	1
8	71	123197	16101	0.0164115223734136	-0.0395436506123417	7	0.0105797550036188	-0.038508076712839	106127130	142481633	1	2	1
8	72	11321	1739	-0.00948607221050204	-0.030241157037355	7	0.0105797550036188	-0.038508076712839	142481951	146198800	1	2	1
8	73	331	40	0.244029033601221	-0.0608652371194106	14	0.233647171821311	-0.0395656043332516	146199300	146300700	0.167212644130777	4	2
9	74	4030	474	-0.0591735699865054	-0.0250786670375865	3	-0.049071228817317	-0.0300091569403838	41399	1328424	1	2	1
9	75	106201	13329	-0.0466120967590768	-0.0318110100790522	3	-0.049071228817317	-0.0300091569403838	1328715	32500300	1	2	1
9	76	20306	1863	-0.0747140898273577	-0.0300360489227552	3	-0.049071228817317	-0.0300091569403838	32500600	38586300	1	2	1
9	77	3865	131	-0.134339344442599	-0.0163474504583515	1	-0.130727990604445	-0.0293574536861805	38586800	71018963	0.0933031019327073	0	0
9	78	234048	25956	-0.0497507688352456	-0.0302881501937778	3	-0.049071228817317	-0.0300091569403838	71019286	141108100	1	2	1
10	79	10930	1458	-0.0553930728367602	-0.0304901744820205	3	-0.049071228817317	-0.0300091569403838	93200	3368171	1	2	1
10	80	4557	497	0.0280295789461194	-0.0307928756988632	7	0.0105797550036188	-0.038508076712839	3368300	4700968	1	2	1
10	81	77812	9422	-0.0534863589738011	-0.0296224937285243	3	-0.049071228817317	-0.0300091569403838	4701283	28081800	1	2	1
10	82	37056	3582	0.0649992126580552	-0.0325563354860498	11	0.0725009599606953	-0.0308945274678867	28082063	42356573	1	2	1
10	83	30310	3671	-0.0670771946208258	-0.0249787038351115	3	-0.049071228817317	-0.0300091569403838	42356850	54716483	1	2	1
10	84	48785	6830	-0.0412447714155001	-0.0316846628573575	3	-0.049071228817317	-0.0300091569403838	54716720	69117049	1	2	1
10	85	42952	4286	-0.0585703931180828	-0.0306862954384407	3	-0.049071228817317	-0.0300091569403838	69117357	82024600	1	2	1
10	86	6019	880	0.0214282152475039	-0.0436116645329304	7	0.0105797550036188	-0.038508076712839	82024800	83791000	1	2	1
10	87	18499	1893	-0.0650077117259961	-0.0346816675365169	4	-0.049071228817317	-0.0357278952422067	83791400	89520241	1	2	1
10	88	6350	794	-0.000548357140548215	-0.0197158704994996	8	0.0105797550036188	-0.00864511241949079	89520600	91390000	1	2	1
10	89	147865	17241	-0.0551257929874379	-0.0288382239354814	3	-0.049071228817317	-0.0300091569403838	91390300	135513871	1	2	1
11	90	54367	8178	-0.0210378547369672	-0.0214375030622599	5	-0.049071228817317	-0.019198138928271	132400	16687444	1	2	1
11	91	22463	3296	-0.0695180506150578	-0.0297125855247664	3	-0.049071228817317	-0.0300091569403838	16687791	23336440	1	2	1
11	92	32	0	0.00663548053138551	0	10	0.0105797550036188	NA	23336643	23346100	0.345640270576386	2	NA
11	93	83737	7670	0.0639293110541954	-0.0320318330406922	11	0.0725009599606953	-0.0308945274678867	23346357	48149478	1	2	1
11	94	60851	5372	0.00618721053493824	-0.0399104567279384	7	0.0105797550036188	-0.038508076712839	48149755	70563979	1	2	1
11	95	3316	286	-0.0515025149832805	-0.0447787187144349	4	-0.049071228817317	-0.0357278952422067	70564300	71638377	1	2	1
11	96	117698	13778	0.0103652855018508	-0.0396579702231133	7	0.0105797550036188	-0.038508076712839	71638900	107120092	1	2	1
11	97	5312	769	-0.0333153879709298	-0.0383469169055551	4	-0.049071228817317	-0.0357278952422067	107120292	108702900	1	2	1
11	98	88692	10353	0.0130646473275187	-0.0390748180395201	7	0.0105797550036188	-0.038508076712839	108702969	134868600	1	2	1
11	99	259	5	0.244699340744888	-0.0748881009812224	15	0.233647171821311	NA	134868900	134945797	0.345640270576386	3	NA
12	100	6852	1070	0.116161153289742	-0.0269621635079115	11	0.0725009599606953	-0.0308945274678867	61300	2179420	1	2	1
12	101	115096	14034	0.0721983767134034	-0.0310803170659476	11	0.0725009599606953	-0.0308945274678867	2179500	39861446	1	2	1
12	102	20658	1965	-0.000693668977754809	-0.00831639550827094	8	0.0105797550036188	-0.00864511241949079	39861800	45996822	1	2	1
12	103	7586	599	0.0415393635926005	-0.00459660096963715	8	0.0105797550036188	-0.00864511241949079	45997021	48239100	1	2	1
12	104	138915	14608	0.0050436870363699	-0.00794593413514359	8	0.0105797550036188	-0.00864511241949079	48239200	89505085	1	2	1
12	105	18779	2085	0.0394693352540971	-0.00790857062566228	8	0.0105797550036188	-0.00864511241949079	89505500	95050500	1	2	1
12	106	33034	3861	0.00134872379952243	-0.00510871694591604	8	0.0105797550036188	-0.00864511241949079	95050600	104814900	1	2	1
12	107	1398	200	0.0867702235825244	-0.0102222011124876	11	0.0725009599606953	-0.0308945274678867	104815134	105222956	1	2	1
12	108	95144	11270	-0.00396566562991575	-0.00968315878346938	8	0.0105797550036188	-0.00864511241949079	105223326	133581200	1	2	1
12	109	841	101	0.0945924181388924	-0.0144638995546179	11	0.0725009599606953	-0.0308945274678867	133581400	133839100	1	2	1
13	110	47762	6193	-0.0674415434613793	-0.0288503902401674	3	-0.049071228817317	-0.0300091569403838	19029223	33534071	1	2	1
13	111	63890	6953	-0.042340591263128	-0.0315779029825557	3	-0.049071228817317	-0.0300091569403838	33534541	52473767	1	2	1
13	112	166479	19501	-0.056663371763417	-0.0301284224675059	3	-0.049071228817317	-0.0300091569403838	52474200	101949641	1	2	1
13	113	42940	5653	-0.0330328377682024	-0.0313062437975983	4	-0.049071228817317	-0.0357278952422067	101950061	115038200	1	2	1
13	114	241	21	0.253772686012996	-0.077457582017109	14	0.233647171821311	-0.0395656043332516	115038352	115109100	0.167212644130777	4	2
14	115	8117	827	-0.00869740241510664	-0.0381819239592232	7	0.0105797550036188	-0.038508076712839	19000724	22409539	1	2	1
14	116	1890	275	-0.116378428300489	-0.0371003808186852	1	-0.130727990604445	-0.0293574536861805	22410003	22964309	0.0933031019327073	0	0
14	117	154133	17172	0.00561309734711274	-0.0371022993294333	7	0.0105797550036188	-0.038508076712839	22964700	68656300	1	2	1
14	118	2112	300	0.0953382001385286	-0.0321683205686571	11	0.0725009599606953	-0.0308945274678867	68656700	69277341	1	2	1
14	119	34211	3880	1.36243651600995e-06	-0.0407023597324606	7	0.0105797550036188	-0.038508076712839	69277500	79365597	1	2	1
14	120	84128	10494	0.0171813296643315	-0.0392009489203293	7	0.0105797550036188	-0.038508076712839	79366015	104072225	1	2	1
14	121	9795	858	-0.019657963836407	-0.032430220811371	4	-0.049071228817317	-0.0357278952422067	104072541	107172662	1	2	1
14	122	393	28	0.224420877769931	-0.0116202597826395	14	0.233647171821311	-0.0395656043332516	107172897	107288700	0.167212644130777	4	2
15	123	3803	254	-0.0492627259008145	-0.0315918770838919	3	-0.049071228817317	-0.0300091569403838	20000900	23764600	1	2	1
15	124	34364	3889	0.00135634406942346	-0.0347718029948992	7	0.0105797550036188	-0.038508076712839	23764900	35582400	1	2	1
15	125	39	1	-0.144118039067985	0.0919512560483822	2	-0.130727990604445	NA	35582700	35594000	0.345640270576386	1	0
15	126	115218	12732	0.0178517919888732	-0.0389318068391799	7	0.0105797550036188	-0.038508076712839	35594400	69755299	1	2	1
15	127	3648	517	0.081577382987775	-0.0364450493276067	11	0.0725009599606953	-0.0308945274678867	69755500	70824400	1	2	1
15	128	16854	1651	0.0202931045970103	-0.0396997604536852	7	0.0105797550036188	-0.038508076712839	70824700	75946200	1	2	1
15	129	2607	156	-0.0126374464007924	-0.0197971457445486	3	-0.049071228817317	-0.0300091569403838	75946400	76725200	1	2	1
15	130	3495	172	0.0858478885380725	-0.0402770325139491	11	0.0725009599606953	-0.0308945274678867	76725609	77779900	1	2	1
15	131	39619	4807	0.0675449455333847	-0.0305668588296354	11	0.0725009599606953	-0.0308945274678867	77780200	90464800	1	2	1
15	132	40411	5503	0.0913747964781078	-0.0279368742255361	11	0.0725009599606953	-0.0308945274678867	90465015	102398841	1	2	1
15	133	51	0	0.0600555234707352	0	13	0.0725009599606953	NA	102399100	102513400	0.345640270576386	2	NA
16	134	97947	11921	0.0253042812232732	-0.0378855458008467	7	0.0105797550036188	-0.038508076712839	70800	31952455	1	2	1
16	135	154257	17367	-0.0533961706987341	-0.0284595529528715	3	-0.049071228817317	-0.0300091569403838	31952700	90172977	1	2	1
16	136	21	0	0.186497926155497	0	15	0.233647171821311	NA	90173167	90292700	0.345640270576386	3	NA
17	137	1753	269	0.0130717741424615	-0.020395340542203	8	0.0105797550036188	-0.00864511241949079	287	667043	1	2	1
17	138	69041	8069	-0.0574714063493535	-0.0318399840375904	3	-0.049071228817317	-0.0300091569403838	667248	22261900	1	2	1
17	139	13027	1074	0.107105206124451	-0.0283263535760218	11	0.0725009599606953	-0.0308945274678867	25263600	29179400	1	2	1
17	140	142008	15664	0.00701582138971101	-0.0371757084530233	7	0.0105797550036188	-0.038508076712839	29179800	72481942	1	2	1
17	141	27940	3454	0.0337668212015769	-0.0430230308038466	7	0.0105797550036188	-0.038508076712839	72482200	80873800	1	2	1
17	142	102	2	-0.00186354475188877	0.0106912947881846	10	0.0105797550036188	NA	80874183	80903496	0.345640270576386	2	NA
17	143	808	160	0.125992014218871	-0.0236525415951991	11	0.0725009599606953	-0.0308945274678867	80903900	81187200	1	2	1
18	144	39094	5623	0.0265815834991005	-0.00691858739517661	8	0.0105797550036188	-0.00864511241949079	11268	11560100	1	2	1
18	145	25139	2095	-0.0152708862966529	-0.0107099396531287	5	-0.049071228817317	-0.019198138928271	11560366	22640000	1	2	1
18	146	186343	21411	0.0135354722177152	-0.00853299880730648	8	0.0105797550036188	-0.00864511241949079	22640099	77908077	1	2	1
18	147	351	5	0.23534197176543	0.0242848356208778	15	0.233647171821311	NA	77908500	78015944	0.345640270576386	3	NA
19	148	17	0	0.118807257220182	0	13	0.0725009599606953	NA	89300	252700	0.345640270576386	2	NA
19	149	46055	5951	-0.0571637479750602	-0.0338588953132684	3	-0.049071228817317	-0.0300091569403838	253057	14169800	1	2	1
19	150	9374	1215	0.081072940945144	-0.0342805824356946	11	0.0725009599606953	-0.0308945274678867	14170100	16978522	1	2	1
19	151	14061	1679	0.000589024626332889	-0.0382707060951318	7	0.0105797550036188	-0.038508076712839	16978900	21212600	1	2	1
19	152	2674	348	0.0917714188541546	-0.0288170787537201	11	0.0725009599606953	-0.0308945274678867	21213000	22008572	1	2	1
19	153	8742	962	0.00881837873080075	-0.0316628586334812	7	0.0105797550036188	-0.038508076712839	22009000	27755694	1	2	1
19	154	38970	3691	0.0530946261028864	-0.0322842331469211	11	0.0725009599606953	-0.0308945274678867	27755904	39369369	1	2	1
19	155	4959	582	0.323538227817163	0.0278349118749648	17	0.323538227817163	0.0278349118749648	39369769	40874638	0.345640270576386	3	1
19	156	6277	660	0.025274715948789	-0.00486480510545977	8	0.0105797550036188	-0.00864511241949079	40874900	42766500	1	2	1
19	157	2482	16	-0.0113066598899012	0.0441289215929745	6	-0.049071228817317	NA	42766600	43528637	0.345640270576386	2	NA
19	158	713	7	-0.129306777471645	-0.101452999153386	2	-0.130727990604445	NA	43528683	43786200	0.345640270576386	1	0
19	159	25396	3059	0.000615463668187485	-0.00833714448259651	8	0.0105797550036188	-0.00864511241949079	43786604	51456367	1	2	1
19	160	25522	3094	0.0341352399150744	-0.00959525248718491	8	0.0105797550036188	-0.00864511241949079	51456800	59115986	1	2	1
20	161	68068	10067	0.0256117152149632	-0.036439293146062	7	0.0105797550036188	-0.038508076712839	60500	20129900	1	2	1
20	162	20017	2010	-0.0006810906726695	-0.0366087533594932	7	0.0105797550036188	-0.038508076712839	20130100	26295728	1	2	1
20	163	2242	313	-0.0759554309917435	-0.0377043495366321	4	-0.049071228817317	-0.0357278952422067	26296123	30277900	1	2	1
20	164	26934	2121	-0.00284933583123939	-0.0364886796378794	7	0.0105797550036188	-0.038508076712839	30278248	38295093	1	2	1
20	165	83003	9523	0.0206495170318019	-0.0390909249778235	7	0.0105797550036188	-0.038508076712839	38295228	62964968	1	2	1
21	166	6950	336	-0.05761028112054	-0.0195662813704438	3	-0.049071228817317	-0.0300091569403838	9411700	15795100	1	2	1
21	167	63101	8042	0.00994285418882569	-0.0401525353392274	7	0.0105797550036188	-0.038508076712839	15795374	34341300	1	2	1
21	168	43398	5783	0.0288812385800562	-0.037585435568532	7	0.0105797550036188	-0.038508076712839	34341452	47209300	1	2	1
21	169	2598	408	-0.00303223159580506	-0.0371758699239675	7	0.0105797550036188	-0.038508076712839	47209581	47994600	1	2	1
21	170	364	112	0.238552425680644	-0.0420870962129951	14	0.233647171821311	-0.0395656043332516	47994686	48102000	0.167212644130777	4	2
22	171	40480	4706	-0.00305656879230181	-0.0391838835192917	7	0.0105797550036188	-0.038508076712839	16051200	30163657	1	2	1
22	172	2140	277	0.0825402779915901	-0.0550358666765236	12	0.0725009599606953	-0.0510808513010822	30164000	30795011	1	2	1
22	173	19488	2289	-0.00173507250937283	-0.0410167797897802	7	0.0105797550036188	-0.038508076712839	30795200	36562236	1	2	1
22	174	16531	2157	0.0377242696266686	-0.0434339670681361	7	0.0105797550036188	-0.038508076712839	36562434	41443445	1	2	1
22	175	32934	4609	0.0109359719898155	-0.0387588864593332	7	0.0105797550036188	-0.038508076712839	41443600	51238318	1	2	1
23	176	3489	452	-0.00901432112677514	-0.0387215113294834	7	0.0105797550036188	-0.038508076712839	2699500	3861400	1	2	1
23	177	141682	9001	0.020757238101233	-0.0418295512115629	7	0.0105797550036188	-0.038508076712839	3861800	46131100	1	2	1
23	178	332848	22386	0.00793134304695605	-0.0405388194490307	7	0.0105797550036188	-0.038508076712839	46131600	154930180	1	2	1
